"Ovld2","Ovld1","V1","V2",
,,-0.030021,0.010495,
,,-0.0037574,0.0028629,
,,0.042523,-0.008707,
,,0.017571,-0.0014848,
,,-0.028906,0.010468,
,,-0.0074542,0.0039533,
,,0.038379,-0.0087421,
,,0.023251,-0.0039342,
,,-0.023257,0.0090744,
,,-0.016437,0.0061615,
,,0.032475,-0.0073598,
,,0.03334,-0.0061215,
,,-0.017621,0.008439,
,,-0.024773,0.0093457,
,,0.026034,-0.005374,
,,0.0395,-0.0086277,
,,-0.0078267,0.0053328,
,,-0.028535,0.010884,
,,0.012118,-0.0018335,
,,0.041519,-0.010062,
,,0.0089283,0.00088176,
,,-0.030178,0.011973,
,,-0.0057647,0.0031475,
,,0.04084,-0.010569,
,,0.025425,-0.0048483,
,,-0.024242,0.010349,
,,-0.019756,0.0084636,
,,0.028949,-0.0067383,
,,0.037848,-0.0086243,
,,-0.0061798,0.0061339,
,,-0.029927,0.012539,
,,0.0065322,-0.00090434,
,,0.043676,-0.012353,
,,0.0167,-0.0024764,
,,-0.029337,0.012204,
,,-0.015003,0.0069306,
,,0.033668,-0.0089782,
,,0.035847,-0.0085819,
,,-0.0094938,0.0077305,
,,-0.029509,0.013565,
,,0.007556,-0.00086327,
,,0.043639,-0.012914,
,,0.019203,-0.0031302,
,,-0.027575,0.012828,
,,-0.019312,0.0089462,
,,0.028981,-0.0083969,
,,0.039395,-0.011343,
,,-0.0012708,0.0046751,
,,-0.030475,0.014824,
,,-0.0042584,0.0032525,
,,0.039029,-0.012646,
,,0.032035,-0.0082089,
,,-0.015787,0.010197,
,,-0.02917,0.014198,
,,0.011355,-0.0021702,
,,0.042333,-0.014041,
,,0.020067,-0.0039004,
,,-0.022521,0.013277,
,,-0.024691,0.01189,
,,0.019389,-0.0066334,
,,0.044648,-0.015121,
,,0.012043,-0.00051265,
,,-0.028446,0.016087,
,,-0.018127,0.010664,
,,0.025838,-0.0086551,
,,0.042395,-0.014425,
,,0.0084269,0.0017395,
,,-0.030404,0.017129,
,,-0.017366,0.0092417,
,,0.029609,-0.011355,
,,0.041866,-0.01564,
,,0.0048945,0.0022337,
,,-0.029155,0.017701,
,,-0.01657,0.0099285,
,,0.026964,-0.010695,
,,0.043567,-0.016115,
,,0.008784,0.0016615,
,,-0.029352,0.01877,
,,-0.019002,0.012041,
,,0.023018,-0.0096369,
,,0.04267,-0.018158,
,,0.016251,-0.0024976,
,,-0.025093,0.017556,
,,-0.026719,0.015736,
,,0.015372,-0.0060749,
,,0.044361,-0.019496,
,,0.024382,-0.0071113,
,,-0.017181,0.015544,
,,-0.030348,0.020249,
,,0.0015095,0.00076387,
,,0.040608,-0.019163,
,,0.036228,-0.014457,
,,-0.005802,0.0091518,
,,-0.031419,0.022379,
,,-0.012932,0.0092466,
,,0.027034,-0.01483,
,,0.043845,-0.021346,
,,0.01522,-0.0018046,
,,-0.025166,0.021169,
,,-0.027457,0.020327,
,,0.0089143,-0.0033401,
,,0.041186,-0.022362,
,,0.034736,-0.014903,
,,-0.0048356,0.010987,
,,-0.033392,0.025739,
,,-0.015564,0.011627,
,,0.026051,-0.01557,
,,0.043469,-0.025206,
,,0.021282,-0.0066633,
,,-0.017553,0.020215,
,,-0.032153,0.026262,
,,-0.0040733,0.0042454,
,,0.035089,-0.022111,
,,0.042062,-0.024145,
,,0.01226,0.00043421,
,,-0.023779,0.026016,
,,-0.03035,0.025608,
,,0.0025072,-0.0014312,
,,0.039551,-0.027136,
,,0.039837,-0.024389,
,,0.0069585,0.0038853,
,,-0.025908,0.029075,
,,-0.028446,0.02583,
,,0.0043124,-0.0032831,
,,0.039566,-0.029225,
,,0.040504,-0.025621,
,,0.0088339,0.0043346,
,,-0.024549,0.031722,
,,-0.030411,0.029844,
,,-0.000467,-0.00074699,
,,0.037048,-0.031379,
,,0.042883,-0.032169,
,,0.01482,-0.0021748,
,,-0.019744,0.030785,
,,-0.032288,0.036558,
,,-0.009409,0.0090545,
,,0.02877,-0.026928,
,,0.04509,-0.038165,
,,0.026963,-0.014184,
,,-0.0081623,0.02402,
,,-0.03256,0.042687,
,,-0.023016,0.0243,
,,0.013815,-0.016039,
,,0.041759,-0.042707,
,,0.038747,-0.03232,
,,0.010183,0.0066222,
,,-0.023277,0.041817,
,,-0.032646,0.043048,
,,-0.0083537,0.0082363,
,,0.026664,-0.033946,
,,0.044632,-0.04849,
,,0.033243,-0.022773,
,,-0.0013406,0.02361,
,,-0.030684,0.052962,
,,-0.028485,0.040441,
,,-0.00082116,-0.0046321,
,,0.030705,-0.04727,
,,0.045627,-0.054076,
,,0.029418,-0.018108,
,,-0.0055771,0.034126,
,,-0.02995,0.062331,
,,-0.02817,0.044488,
,,-0.0020043,-0.0073954,
,,0.031999,-0.055503,
,,0.04624,-0.063104,
,,0.029996,-0.023296,
,,-0.00067749,0.035418,
,,-0.027115,0.070973,
,,-0.032541,0.056961,
,,-0.0088728,0.00099925,
,,0.024919,-0.05782,
,,0.043971,-0.077375,
,,0.039032,-0.042642,
,,0.012011,0.02435,
,,-0.020263,0.078084,
,,-0.033307,0.080597,
,,-0.020716,0.02825,
,,0.0069379,-0.04522,
,,0.036158,-0.09157,
,,0.046719,-0.078361,
,,0.028869,-0.011095,
,,-0.0013236,0.067096,
,,-0.025979,0.10543,
,,-0.03325,0.077598,
,,-0.015448,-0.0020164,
,,0.015852,-0.084141,
,,0.039425,-0.11622,
,,0.044775,-0.075628,
,,0.028454,0.015866,
,,-0.0033065,0.10318,
,,-0.028106,0.13166,
,,-0.031914,0.080079,
,,-0.017612,-0.0233,
,,0.010695,-0.11793,
,,0.038228,-0.14686,
,,0.045833,-0.087215,
,,0.032683,0.029091,
,,0.0068559,0.13469,
,,-0.021226,0.1682,
,,-0.034237,0.10378,
,,-0.024799,-0.025295,
,,-0.0022584,-0.14527,
,,0.024854,-0.18854,
,,0.045113,-0.12357,
,,0.043182,0.017726,
,,0.022899,0.15561,
,,-0.0027239,0.21411,
,,-0.026171,0.15343,
,,-0.034613,0.0023937,
,,-0.022038,-0.15447,
,,0.0017391,-0.23359,
,,0.02731,-0.18401,
,,0.045455,-0.027337,
,,0.043721,0.14764,
,,0.024708,0.25084,
,,0.00094745,0.22066,
,,-0.02267,0.066767,
,,-0.035445,-0.12112,
,,-0.027523,-0.24882,
,,-0.0070411,-0.2477,
,,0.017404,-0.1096,
,,0.039477,0.081971,
,,0.046794,0.22973,
,,0.036924,0.26473,
,,0.017684,0.16107,
,,-0.0074623,-0.017667,
,,-0.029181,-0.17629,
,,-0.033989,-0.24883,
,,-0.024865,-0.19739,
,,-0.0070967,-0.053573,
,,0.01854,0.099423,
,,0.039171,0.19806,
,,0.045703,0.20475,
,,0.040766,0.12049,
,,0.023393,-0.0024457,
,,-0.0017063,-0.10624,
,,-0.021299,-0.15544,
,,-0.032203,-0.1364,
,,-0.033475,-0.067659,
,,-0.018654,0.011098,
,,0.0043437,0.068312,
,,0.023981,0.089489,
,,0.040703,0.075788,
,,0.047708,0.04349,
,,0.039056,0.012188,
,,0.022662,-0.007395,
,,0.0021627,-0.014529,
,,-0.019694,-0.01623,
,,-0.031931,-0.021679,
,,-0.032581,-0.033695,
,,-0.026117,-0.046696,
,,-0.0085917,-0.051307,
,,0.014711,-0.038031,
,,0.031363,-0.0039949,
,,0.043015,0.041426,
,,0.047462,0.081771,
,,0.037989,0.099969,
,,0.021898,0.084377,
,,0.0038528,0.037583,
,,-0.016621,-0.024465,
,,-0.030227,-0.080893,
,,-0.033123,-0.11149,
,,-0.03088,-0.10437,
,,-0.019243,-0.063943,
,,0.0013831,-0.0071706,
,,0.018688,0.04692,
,,0.03329,0.081784,
,,0.04578,0.088974,
,,0.04664,0.07206,
,,0.039129,0.041216,
,,0.028007,0.0087842,
,,0.0096819,-0.015515,
,,-0.0090862,-0.029299,
,,-0.02149,-0.035334,
,,-0.032282,-0.037201,
,,-0.036574,-0.039018,
,,-0.028445,-0.041681,
,,-0.017767,-0.040555,
,,-0.0047938,-0.031407,
,,0.014594,-0.012755,
,,0.029843,0.01455,
,,0.039398,0.04441,
,,0.047385,0.067507,
,,0.046413,0.076737,
,,0.037763,0.068158,
,,0.028724,0.043295,
,,0.013755,0.010545,
,,-0.0047596,-0.02124,
,,-0.016141,-0.045647,
,,-0.026348,-0.057393,
,,-0.035803,-0.056435,
,,-0.034432,-0.047918,
,,-0.02898,-0.036094,
,,-0.02256,-0.024349,
,,-0.0083299,-0.014728,
,,0.0062784,-0.0052498,
,,0.017424,0.0062764,
,,0.031833,0.019872,
,,0.042125,0.035528,
,,0.043776,0.050433,
,,0.0467,0.058913,
,,0.045445,0.058491,
,,0.034556,0.049081,
,,0.025737,0.031199,
,,0.016041,0.0093823,
,,0.00037462,-0.010741,
,,-0.010492,-0.026744,
,,-0.019015,-0.03672,
,,-0.030259,-0.040578,
,,-0.033894,-0.041793,
,,-0.032914,-0.0416,
,,-0.035111,-0.040099,
,,-0.029605,-0.038714,
,,-0.018566,-0.035486,
,,-0.013004,-0.027565,
,,-0.0026037,-0.015675,
,,0.011857,-0.00081115,
,,0.019158,0.016041,
,,0.028364,0.030935,
,,0.039323,0.041377,
,,0.041699,0.047349,
,,0.044785,0.047885,
,,0.049671,0.044603,
,,0.04459,0.041026,
,,0.039828,0.036976,
,,0.039397,0.032302,
,,0.029419,0.028318,
,,0.019505,0.022668,
,,0.015845,0.013788,
,,0.0047068,0.0035356,
,,-0.0057028,-0.0080434,
,,-0.0091065,-0.02003,
,,-0.018869,-0.029097,
,,-0.027192,-0.035424,
,,-0.026756,-0.039718,
,,-0.032839,-0.040579,
,,-0.038567,-0.040318,
,,-0.033321,-0.04131,
,,-0.034367,-0.041421,
,,-0.037084,-0.040907,
,,-0.028517,-0.040645,
,,-0.025618,-0.037602,
,,-0.025542,-0.031874,
,,-0.015056,-0.025545,
,,-0.010464,-0.017556,
,,-0.0098237,-0.0095523,
,,0.0018596,-0.0041766,
,,0.007231,0.00082007,
,,0.0060701,0.0056301,
,,0.017463,0.0085019,
,,0.023562,0.01265,
,,0.020542,0.018669,
,,0.03016,0.023417,
,,0.035896,0.028391,
,,0.031463,0.033594,
,,0.039304,0.035689,
,,0.044003,0.036768,
,,0.037275,0.038116,
,,0.043732,0.037174,
,,0.048485,0.036837,
,,0.038883,0.038796,
,,0.043607,0.03888,
,,0.049587,0.038815,
,,0.038391,0.040491,
,,0.041076,0.039357,
,,0.047942,0.036892,
,,0.036258,0.036309,
,,0.037423,0.033956,
,,0.045133,0.031301,
,,0.032481,0.031779,
,,0.03218,0.030662,
,,0.042123,0.028419,
,,0.028439,0.02912,
,,0.025695,0.027488,
,,0.038662,0.023455,
,,0.025423,0.023014,
,,0.019723,0.021609,
,,0.034885,0.018069,
,,0.023149,0.018797,
,,0.014659,0.019114,
,,0.03165,0.016194,
,,0.021396,0.016836,
,,0.0093105,0.016948,
,,0.028845,0.012639,
,,0.020881,0.01236,
,,0.0036474,0.013112,
,,0.025313,0.0088399,
,,0.021948,0.0088913,
,,-0.00059838,0.011573,
,,0.021058,0.008059,
,,0.023949,0.0075221,
,,-0.0031231,0.010608,
,,0.016563,0.0069581,
,,0.026442,0.0051494,
,,-0.0051279,0.0087188,
,,0.011135,0.0054719,
,,0.02964,0.0027724,
,,-0.0059089,0.0075285,
,,0.0039653,0.0053628,
,,0.032835,0.0011886,
,,-0.0034726,0.0062221,
,,-0.0042132,0.0055849,
,,0.034383,-2.6233e-05,
,,0.0023059,0.0046733,
,,-0.012024,0.0062013,
,,0.033382,-0.00028981,
,,0.010051,0.0034879,
,,-0.019014,0.007169,
,,0.02926,-0.00015808,
,,0.019383,0.0013973,
,,-0.024148,0.0069125,
,,0.021065,-0.00042021,
,,0.030244,-0.0014568,
,,-0.024576,0.0064607,
,,0.0084605,0.0011971,
,,0.03978,-0.0028142,
,,-0.018156,0.0062645,
,,-0.0064395,0.0042205,
,,0.043646,-0.003148,
,,-0.0057271,0.0042198,
,,-0.020041,0.0055604,
,,0.039516,-0.0037735,
,,0.010469,0.00083526,
,,-0.028505,0.0064732,
,,0.027509,-0.0022975,
,,0.027448,-0.001806,
,,-0.028006,0.0068802,
,,0.0090578,0.00076889,
,,0.039494,-0.0037985,
,,-0.016001,0.0053003,
,,-0.011132,0.0042986,
,,0.039437,-0.0040542,
,,0.0049481,0.0017525,
,,-0.024269,0.0062964,
,,0.024941,-0.0023885,
,,0.026321,-0.0025628,
,,-0.022407,0.0055586,
,,0.0017186,0.0011963,
,,0.037414,-0.0044948,
,,-0.0046236,0.0033123,
,,-0.019183,0.0057161,
,,0.030914,-0.003004,
,,0.020822,-0.00068404,
,,-0.026159,0.0069944,
,,0.0081359,3.8786e-05,
,,0.039752,-0.0052429,
,,-0.012577,0.0040512,
,,-0.019027,0.0044806,
,,0.038381,-0.0054364,
,,0.016216,-0.0006894,
,,-0.031533,0.0076648,
,,0.014302,-0.00079838,
,,0.040642,-0.0050813,
,,-0.01719,0.0054794,
,,-0.016706,0.0049849,
,,0.039413,-0.0053458,
,,0.015135,-0.0006164,
,,-0.028975,0.0075046,
,,0.010957,-0.00034331,
,,0.038542,-0.00548,
,,-0.0096638,0.0039786,
,,-0.020508,0.0056735,
,,0.0304,-0.0044366,
,,0.025289,-0.0029211,
,,-0.024305,0.0067762,
,,-0.0036089,0.0021576,
,,0.041278,-0.0060779,
,,0.0053824,0.0018315,
,,-0.029703,0.0081981,
,,0.019147,-0.0019421,
,,0.038708,-0.0053929,
,,-0.017559,0.0056533,
,,-0.019189,0.0051265,
,,0.037025,-0.0063781,
,,0.022023,-0.0027768,
,,-0.028348,0.0078219,
,,-0.00058131,0.0020951,
,,0.041316,-0.0061664,
,,0.0057946,0.0020756,
,,-0.027869,0.0089453,
,,0.012679,-0.00079433,
,,0.0398,-0.0066782,
,,-0.0060815,0.0033957,
,,-0.026775,0.0069152,
,,0.024536,-0.0045239,
,,0.036662,-0.0059876,
,,-0.018614,0.0066757,
,,-0.020516,0.0066424,
,,0.035886,-0.0057366,
,,0.027753,-0.0035081,
,,-0.026076,0.0083255,
,,-0.010065,0.0041448,
,,0.039301,-0.0072307,
,,0.019231,-0.0020089,
,,-0.026959,0.0088741,
,,-0.0052951,0.0029923,
,,0.039996,-0.0076911,
,,0.016084,-0.0012595,
,,-0.029641,0.0091588,
,,-0.0022578,0.0017666,
,,0.043559,-0.0085298,
,,0.01226,-4.5731e-05,
,,-0.031773,0.010382,
,,0.0025758,0.0016903,
,,0.043471,-0.008109,
,,0.009133,0.00061488,
,,-0.029656,0.0098655,
,,0.0018909,0.00083083,
,,0.041174,-0.0092323,
,,0.012398,-0.00090723,
,,-0.029645,0.0097103,
,,-0.0025814,0.0020027,
,,0.042705,-0.0088584,
,,0.01655,-0.00097175,
,,-0.030579,0.010995,
,,-0.0053515,0.0036861,
,,0.041809,-0.0087838,
,,0.020082,-0.0025622,
,,-0.026583,0.0099127,
,,-0.011721,0.0049278,
,,0.035699,-0.0083916,
,,0.028752,-0.0053925,
,,-0.020931,0.0087233,
,,-0.021583,0.0078098,
,,0.030186,-0.0066904,
,,0.037688,-0.0076335,
,,-0.013961,0.0071739,
,,-0.027477,0.010371,
,,0.020667,-0.003819,
,,0.041256,-0.009405,
,,-0.00016709,0.0035059,
,,-0.03008,0.011718,
,,0.0032795,0.0002916,
,,0.042598,-0.011153,
,,0.017389,-0.0023337,
,,-0.029241,0.011494,
,,-0.013068,0.0058576,
,,0.037186,-0.0090429,
,,0.031996,-0.006494,
,,-0.017024,0.0091882,
,,-0.025136,0.010957,
,,0.018973,-0.0043305,
,,0.042031,-0.011223,
,,0.0049164,0.0017879,
,,-0.031697,0.012772,
,,-0.0041644,0.0027814,
,,0.041094,-0.01134,
,,0.026544,-0.0053826,
,,-0.021475,0.010915,
,,-0.022917,0.010624,
,,0.021952,-0.0055594,
,,0.04133,-0.011469,
,,0.0050307,0.0024452,
,,-0.030781,0.013977,
,,-0.0069145,0.0040852,
,,0.039095,-0.011695,
,,0.031138,-0.0078696,
,,-0.016422,0.0093857,
,,-0.027457,0.012531,
,,0.012755,-0.0032834,
,,0.042456,-0.013567,
,,0.017099,-0.0021906,
,,-0.026395,0.014022,
,,-0.020172,0.010092,
,,0.028177,-0.0079635,
,,0.042078,-0.012122,
,,0.00111,0.0040658,
,,-0.030701,0.015694,
,,-0.0083978,0.0048704,
,,0.03505,-0.012783,
,,0.036838,-0.011447,
,,-0.0079059,0.0075447,
,,-0.03279,0.016395,
,,0.00065425,0.0019656,
,,0.041269,-0.014207,
,,0.030109,-0.008432,
,,-0.013634,0.010816,
,,-0.029472,0.016082,
,,0.004208,-0.00045094,
,,0.042201,-0.015942,
,,0.028916,-0.0082271,
,,-0.017214,0.01208,
,,-0.029561,0.016392,
,,0.0066351,-0.0011563,
,,0.040884,-0.016461,
,,0.029128,-0.0087108,
,,-0.014042,0.012101,
,,-0.031485,0.018012,
,,0.0032318,0.00046557,
,,0.042193,-0.016891,
,,0.031764,-0.01045,
,,-0.011076,0.01108,
,,-0.031219,0.019338,
,,-0.0040033,0.0031327,
,,0.037555,-0.017144,
,,0.038384,-0.015002,
,,-0.0037441,0.0072255,
,,-0.03202,0.020845,
,,-0.011409,0.0086856,
,,0.029469,-0.013499,
,,0.042247,-0.017971,
,,0.011214,0.0012406,
,,-0.027743,0.0208,
,,-0.024049,0.015907,
,,0.01726,-0.0079363,
,,0.043436,-0.021682,
,,0.025493,-0.0088361,
,,-0.015242,0.015439,
,,-0.032293,0.022337,
,,-0.0030495,0.0030242,
,,0.038103,-0.019835,
,,0.039958,-0.018635,
,,0.0029104,0.0053278,
,,-0.028621,0.024252,
,,-0.021821,0.016554,
,,0.017138,-0.0095122,
,,0.04493,-0.024449,
,,0.027412,-0.010834,
,,-0.013476,0.015925,
,,-0.031515,0.025683,
,,-0.0097924,0.0074679,
,,0.029573,-0.019269,
,,0.045002,-0.025184,
,,0.016741,-0.0026984,
,,-0.023224,0.024187,
,,-0.029657,0.026279,
,,0.00066409,0.0013907,
,,0.036286,-0.02449,
,,0.042021,-0.024289,
,,0.0091132,0.0023166,
,,-0.027021,0.027496,
,,-0.027674,0.02475,
,,0.0045124,-0.0031463,
,,0.037785,-0.028097,
,,0.041172,-0.024716,
,,0.0085253,0.0047489,
,,-0.027596,0.031269,
,,-0.028291,0.027721,
,,0.0040744,-0.0026134,
,,0.03721,-0.030294,
,,0.042242,-0.028656,
,,0.011984,0.00164,
,,-0.024617,0.031686,
,,-0.030511,0.032309,
,,-0.0032583,0.002808,
,,0.031508,-0.029766,
,,0.044845,-0.035186,
,,0.022346,-0.0073421,
,,-0.016629,0.029094,
,,-0.033015,0.040391,
,,-0.014109,0.015962,
,,0.020933,-0.02259,
,,0.044573,-0.041458,
,,0.034491,-0.023259,
,,-0.0016013,0.016655,
,,-0.029278,0.043162,
,,-0.027123,0.033099,
,,0.0013978,-0.0054768,
,,0.035637,-0.040523,
,,0.045608,-0.041623,
,,0.02062,-0.006352,
,,-0.01474,0.036035,
,,-0.031879,0.0502,
,,-0.020394,0.024047,
,,0.013509,-0.022484,
,,0.042166,-0.051928,
,,0.040492,-0.039731,
,,0.013375,0.0051568,
,,-0.018899,0.048036,
,,-0.034072,0.055169,
,,-0.017253,0.019372,
,,0.018503,-0.032723,
,,0.042456,-0.060539,
,,0.039994,-0.042379,
,,0.014551,0.0092878,
,,-0.019052,0.05685,
,,-0.033886,0.064158,
,,-0.018466,0.024252,
,,0.012507,-0.034731,
,,0.039693,-0.070443,
,,0.044477,-0.056067,
,,0.020362,0.00035396,
,,-0.012916,0.059198,
,,-0.031147,0.078548,
,,-0.026358,0.043988,
,,-0.00016597,-0.022684,
,,0.032622,-0.076454,
,,0.046221,-0.079165,
,,0.033171,-0.026709,
,,0.0047033,0.046934,
,,-0.024525,0.093052,
,,-0.034218,0.079464,
,,-0.01674,0.011988,
,,0.01281,-0.066116,
,,0.037816,-0.10439,
,,0.045893,-0.076393,
,,0.028273,0.0038565,
,,-0.003895,0.08659,
,,-0.027267,0.11892,
,,-0.031888,0.077993,
,,-0.015834,-0.01401,
,,0.015082,-0.10184,
,,0.03961,-0.13087,
,,0.044284,-0.079572,
,,0.029881,0.024115,
,,0.00083102,0.11932,
,,-0.026527,0.14869,
,,-0.033354,0.089335,
,,-0.019784,-0.026775,
,,0.0052247,-0.1323,
,,0.033223,-0.16603,
,,0.047037,-0.10197,
,,0.037524,0.026954,
,,0.014242,0.14702,
,,-0.013423,0.19037,
,,-0.032947,0.1254,
,,-0.030737,-0.015839,
,,-0.011285,-0.1537,
,,0.014324,-0.21225,
,,0.038476,-0.1515,
,,0.047541,-0.00025994,
,,0.034306,0.1569,
,,0.010145,0.23619,
,,-0.014621,0.18669,
,,-0.032616,0.030114,
,,-0.031562,-0.14488,
,,-0.013263,-0.24825,
,,0.011043,-0.21841,
,,0.035193,-0.064671,
,,0.047224,0.12323,
,,0.039022,0.25092,
,,0.019164,0.25003,
,,-0.0045052,0.11248,
,,-0.026957,-0.078667,
,,-0.034971,-0.22652,
,,-0.024424,-0.26189,
,,-0.0047687,-0.15834,
,,0.019801,0.020502,
,,0.040695,0.17893,
,,0.045743,0.25094,
,,0.037397,0.19933,
,,0.019065,0.055903,
,,-0.007056,-0.097021,
,,-0.027199,-0.19613,
,,-0.03293,-0.203,
,,-0.028101,-0.11815,
,,-0.011534,0.0054639,
,,0.014052,0.10905,
,,0.03425,0.15759,
,,0.044704,0.13817,
,,0.045112,0.06941,
,,0.030308,-0.0096185,
,,0.0081628,-0.067469,
,,-0.011837,-0.088921,
,,-0.029189,-0.075094,
,,-0.035891,-0.042449,
,,-0.026382,-0.010803,
,,-0.0097878,0.0091711,
,,0.0098085,0.016759,
,,0.03188,0.018375,
,,0.044826,0.023312,
,,0.0452,0.034915,
,,0.037936,0.047803,
,,0.020079,0.052316,
,,-0.0023424,0.038762,
,,-0.019004,0.004714,
,,-0.031449,-0.040463,
,,-0.035783,-0.080647,
,,-0.025516,-0.098701,
,,-0.0089467,-0.082843,
,,0.0082621,-0.035416,
,,0.028641,0.026862,
,,0.04308,0.082826,
,,0.045886,0.11316,
,,0.04289,0.106,
,,0.030739,0.065572,
,,0.010842,0.0083939,
,,-0.0062026,-0.046224,
,,-0.021636,-0.081227,
,,-0.034173,-0.088382,
,,-0.034321,-0.071112,
,,-0.026155,-0.039699,
,,-0.015683,-0.0065779,
,,0.0022376,0.017946,
,,0.021823,0.031277,
,,0.034382,0.036621,
,,0.044446,0.038137,
,,0.048022,0.039848,
,,0.040468,0.042215,
,,0.03034,0.041051,
,,0.016612,0.032374,
,,-0.0030378,0.014159,
,,-0.017666,-0.013124,
,,-0.026495,-0.043105,
,,-0.034918,-0.06599,
,,-0.034569,-0.074871,
,,-0.025234,-0.066164,
,,-0.015804,-0.041367,
,,-0.0013772,-0.0086589,
,,0.016326,0.022919,
,,0.027943,0.046636,
,,0.038893,0.057647,
,,0.047766,0.056694,
,,0.045926,0.048729,
,,0.040961,0.037452,
,,0.035396,0.026114,
,,0.021059,0.01697,
,,0.0055989,0.0078517,
,,-0.0050688,-0.0039448,
,,-0.018878,-0.018272,
,,-0.029628,-0.034505,
,,-0.032129,-0.049663,
,,-0.035093,-0.058281,
,,-0.03299,-0.057823,
,,-0.022409,-0.047917,
,,-0.014243,-0.029344,
,,-0.0042109,-0.0074479,
,,0.012292,0.01225,
,,0.023361,0.028062,
,,0.030984,0.038086,
,,0.042376,0.042056,
,,0.046789,0.043157,
,,0.045566,0.043133,
,,0.046914,0.042024,
,,0.041079,0.040431,
,,0.030918,0.036524,
,,0.025325,0.028037,
,,0.014159,0.016128,
,,-0.00015886,0.0014334,
,,-0.0066632,-0.015282,
,,-0.015435,-0.029743,
,,-0.027238,-0.039473,
,,-0.02972,-0.045059,
,,-0.032004,-0.045744,
,,-0.036947,-0.042728,
,,-0.032599,-0.039352,
,,-0.028407,-0.035667,
,,-0.027249,-0.031682,
,,-0.016949,-0.028108,
,,-0.0078499,-0.022234,
,,-0.0042396,-0.012942,
,,0.0076136,-0.0024236,
,,0.018676,0.009461,
,,0.021455,0.021954,
,,0.03072,0.031289,
,,0.039846,0.037305,
,,0.039609,0.041182,
,,0.044991,0.041941,
,,0.049972,0.041681,
,,0.045253,0.042369,
,,0.046883,0.04222,
,,0.048831,0.041879,
,,0.040005,0.041869,
,,0.037738,0.038909,
,,0.03843,0.033329,
,,0.027572,0.027465,
,,0.022294,0.019885,
,,0.022353,0.011821,
,,0.011073,0.0061638,
,,0.0051177,0.00086941,
,,0.0054626,-0.0043615,
,,-0.0056943,-0.0078888,
,,-0.010988,-0.012554,
,,-0.0085588,-0.018435,
,,-0.018703,-0.022586,
,,-0.023938,-0.027073,
,,-0.018683,-0.03194,
,,-0.026615,-0.033655,
,,-0.032178,-0.034518,
,,-0.024976,-0.036218,
,,-0.030832,-0.035889,
,,-0.035996,-0.035883,
,,-0.027241,-0.03781,
,,-0.032033,-0.037915,
,,-0.037141,-0.037914,
,,-0.026252,-0.039386,
,,-0.029609,-0.037983,
,,-0.036156,-0.035553,
,,-0.023634,-0.03521,
,,-0.024606,-0.032738,
,,-0.033193,-0.029629,
,,-0.02033,-0.029885,
,,-0.019291,-0.028827,
,,-0.029492,-0.026637,
,,-0.016594,-0.02735,
,,-0.014199,-0.026092,
,,-0.02633,-0.022772,
,,-0.013058,-0.022673,
,,-0.0081692,-0.021078,
,,-0.023213,-0.017156,
,,-0.010666,-0.01748,
,,-0.0016954,-0.017381,
,,-0.01951,-0.013881,
,,-0.0094163,-0.014401,
,,0.0035243,-0.014972,
,,-0.016049,-0.011103,
,,-0.0088723,-0.011114,
,,0.0077868,-0.012082,
,,-0.013149,-0.0083125,
,,-0.0094696,-0.0085363,
,,0.01223,-0.010663,
,,-0.0094834,-0.0067997,
,,-0.011644,-0.0060773,
,,0.016059,-0.0089985,
,,-0.004244,-0.0050342,
,,-0.014571,-0.003055,
,,0.017776,-0.0069099,
,,0.0016998,-0.0039991,
,,-0.017454,-0.0014678,
,,0.017371,-0.0063256,
,,0.0079934,-0.0045043,
,,-0.020272,-0.00061482,
,,0.015252,-0.0054723,
,,0.015732,-0.004505,
,,-0.022243,0.0012611,
,,0.010579,-0.0033564,
,,0.024568,-0.0045255,
,,-0.021566,0.0023302,
,,0.0024433,-0.0014763,
,,0.031921,-0.0054325,
,,-0.01693,0.0016838,
,,-0.0078456,-8.1622e-05,
,,0.035894,-0.0060566,
,,-0.0085326,0.00091718,
,,-0.018259,0.002083,
,,0.036045,-0.0055392,
,,0.0034841,-0.00010208,
,,-0.026983,0.0040622,
,,0.030892,-0.0045996,
,,0.018317,-0.0021407,
,,-0.031332,0.0050997,
,,0.01863,-0.0027622,
,,0.032577,-0.0044054,
,,-0.027826,0.0048901,
,,0.0011209,0.00015713,
,,0.041004,-0.0057888,
,,-0.015332,0.0030412,
,,-0.015953,0.0028742,
,,0.039826,-0.0056997,
,,0.0035955,0.00039168,
,,-0.026649,0.0051732,
,,0.027962,-0.0034727,
,,0.02329,-0.0022079,
,,-0.026541,0.0058693,
,,0.0077121,-0.00017156,
,,0.036125,-0.0048919,
,,-0.013464,0.0032492,
,,-0.013993,0.0028856,
,,0.034761,-0.0054248,
,,0.009846,-0.000603,
,,-0.025744,0.005646,
,,0.017088,-0.0018755,
,,0.032136,-0.0038726,
,,-0.018791,0.0052202,
,,-0.0088516,0.0028722,
,,0.038986,-0.0054192,
,,0.0046609,0.00091981,
,,-0.027704,0.0059089,
,,0.024037,-0.0035539,
,,0.031186,-0.004289,
,,-0.025896,0.005652,
,,-0.004543,0.001417,
,,0.043135,-0.0064935,
,,-0.0019922,0.0020872,
,,-0.027682,0.0064264,
,,0.029534,-0.0038953,
